lat,lon,coordinates_id
26.19166,-98.247047,2302
26.220066,-98.259847,2303
26.132978,-98.214584,2304
26.219955,-98.258768,2305
26.315262,-98.309995,2306
26.184369,-98.236018,2307
26.283472,-98.289543,2308
26.185894,-98.235758,2309
26.12735,-98.194896,2395
26.130713,-98.194359,2396
26.18647,-98.232376,2401
26.187968,-98.233232,2402
26.205,-98.244682,2405
26.165828,-98.20934,2454
26.168244,-98.197655,2471
26.166565,-98.188269,2475
26.187939,-98.227219,2476
26.19318,-98.231415,2479
26.194047,-98.232043,2480
26.196404,-98.232674,2484
26.196321,-98.231583,2486
26.183031,-98.206248,2487
26.199108,-98.23111,2492
26.188903,-98.209899,2493
26.200988,-98.23001,2495
26.177565,-98.186323,2496
26.188612,-98.20524,2498
25.902357,-97.496421,2499
25.89543,-97.479854,2500
25.901025,-97.490918,2501
25.901054,-97.489706,2502
25.901408,-97.489737,2503
25.894496,-97.474822,2504
25.926889,-97.522377,2505
25.893775,-97.447317,2506
25.923928,-97.511109,2507
25.926511,-97.511685,2508
25.910493,-97.475554,2509
25.911013,-97.474642,2510
25.911314,-97.474443,2511
25.902712,-97.456112,2512
25.911202,-97.472816,2513
25.929104,-97.511456,2514
25.907108,-97.462419,2515
25.940743,-97.537134,2516
25.921293,-97.491451,2517
25.922512,-97.490227,2518
25.922318,-97.486035,2519
25.916421,-97.471285,2520
25.922109,-97.483318,2521
25.921983,-97.479894,2522
25.931305,-97.498936,2523
25.920822,-97.473762,2524
25.919916,-97.46697,2525
25.9245,-97.476728,2526
25.92148,-97.469417,2527
25.940307,-97.510852,2528
25.921182,-97.467611,2529
25.936334,-97.499082,2530
25.919228,-97.460317,2531
25.917955,-97.456853,2532
25.936919,-97.49741,2533
25.936252,-97.495312,2535
25.935191,-97.486521,2536
25.932255,-97.474759,2537
25.924974,-97.45812,2538
25.948662,-97.508082,2539
25.962478,-97.539079,2540
25.948401,-97.504126,2541
25.951286,-97.508177,2542
25.951066,-97.506137,2543
25.949963,-97.502876,2544
25.949902,-97.501637,2545
25.951903,-97.504637,2546
25.958125,-97.506861,2549
25.949675,-97.486657,2550
25.95023,-97.4851,2551
25.951276,-97.487236,2552
25.952246,-97.489258,2553
25.932267,-97.445771,2554
25.950362,-97.483823,2555
25.952249,-97.486371,2556
25.940624,-97.46071,2557
25.952834,-97.486252,2558
25.950416,-97.480076,2559
25.963371,-97.508069,2561
25.967988,-97.514972,2562
25.968896,-97.514463,2563
25.968374,-97.512111,2564
25.969598,-97.514743,2565
25.968809,-97.51236,2566
25.975719,-97.520413,2567
25.978275,-97.520302,2568
25.978498,-97.519487,2569
25.978626,-97.518941,2570
25.980333,-97.516192,2571
25.943677,-97.426813,2572
25.944345,-97.427276,2573
25.944527,-97.426756,2574
26.076551,-97.950175,2575
26.050901,-97.735531,2576
26.026092,-97.629502,2577
25.981768,-97.50332,2578
25.979585,-97.497966,2579
25.980557,-97.493716,2580
25.98178,-97.484727,2581
26.087712,-97.95105,2582
25.954326,-97.418482,2583
26.015736,-97.531427,2584
26.016421,-97.530649,2585
26.100567,-97.950935,2586
26.02774,-97.531395,2588
26.055635,-97.562253,2591
26.069324,-97.222501,2678
26.072838,-97.226699,2679
26.074618,-97.224405,2680
26.091091,-97.164315,2681
26.099412,-97.16574,2682
26.107538,-97.169,2683
26.092829,-97.285879,2684
26.114227,-97.168992,2687
26.122378,-97.170646,2688
26.138521,-97.170785,2690
26.071317,-97.475067,2691
26.072058,-97.475029,2692
26.072176,-97.479567,2693
26.071971,-97.48648,2694
26.0723,-97.491406,2695
26.1287,-97.46758,2795
29.450357,-90.592704,3085
29.468078,-90.323644,3086
29.468932,-90.323969,3087
29.467584,-90.311266,3088
29.582393,-90.744872,3089
29.57887,-90.72375,3090
29.57168,-90.68364,3091
29.586249,-90.743986,3092
29.58873,-90.74362,3093
29.589452,-90.74316,3094
29.578258,-90.689542,3096
29.578112,-90.689133,3097
29.579872,-90.690939,3098
29.580443,-90.692854,3099
29.58083,-90.69211,3100
29.58147,-90.69375,3101
29.681865,-91.269226,3102
29.590467,-90.730463,3103
29.591729,-90.734739,3104
29.582766,-90.694675,3105
29.582115,-90.69183,3106
29.594288,-90.741116,3107
29.683192,-91.265183,3108
29.683251,-91.262535,3109
29.683996,-91.267403,3110
29.587291,-90.706384,3111
29.584552,-90.692615,3113
29.684907,-91.256797,3114
29.5972,-90.71421,3115
29.606612,-90.74646,3116
29.608074,-90.748035,3117
29.607817,-90.746705,3118
29.60769,-90.7466,3119
29.593373,-90.676582,3120
29.6108,-90.754092,3121
29.610239,-90.751394,3122
29.61156,-90.7554,3123
29.609216,-90.74354,3124
29.613261,-90.755965,3125
29.615487,-90.757091,3126
29.616702,-90.758359,3127
29.510854,-90.331699,3128
29.694341,-91.187301,3129
29.697581,-91.196307,3130
29.697946,-91.19646,3131
29.620258,-90.747511,3132
29.699128,-91.197117,3133
29.700359,-91.204512,3134
29.701169,-91.20045,3135
29.623054,-90.749002,3137
29.702871,-91.202781,3138
29.626639,-90.751739,3139
29.632834,-90.758954,3140
29.633798,-90.759458,3141
29.63472,-90.7559,3142
29.548382,-90.344376,3144
29.551176,-90.347877,3145
29.551688,-90.348776,3146
29.674308,-90.779727,3152
29.676987,-90.782183,3153
29.680989,-90.782422,3155
29.682024,-90.783047,3156
29.807755,-91.508025,3157
29.808321,-91.509954,3158
29.808888,-91.510348,3159
29.83609,-91.544133,3163
29.692543,-90.55161,3164
29.693332,-90.552651,3165
29.698678,-90.558841,3166
29.704541,-90.567191,3167
29.7296,-90.605979,3168
29.778904,-90.805946,3170
29.78056,-90.807989,3171
29.782719,-90.807785,3172
29.789397,-90.804692,3173
29.802107,-90.849588,3174
29.797435,-90.818098,3175
29.798571,-90.817325,3176
29.801276,-90.817982,3177
29.800981,-90.817744,3178
29.803678,-90.816228,3179
29.804478,-90.817131,3180
29.804803,-90.816031,3181
29.713246,-90.109981,3253
29.805514,-90.816831,3266
29.809081,-90.817909,3267
29.810666,-90.815646,3268
29.812631,-90.815322,3269
29.813219,-90.815126,3270
29.815048,-90.814614,3271
29.746836,-90.022045,3272
29.853913,-90.104075,3353
29.858324,-89.989278,3357
29.860423,-89.993805,3361
29.862615,-89.996802,3363
29.865304,-90.000687,3366
29.870934,-90.047624,3432
29.868913,-90.076505,3433
29.87472,-90.04716,3434
29.875132,-90.05034,3435
29.876213,-90.049047,3436
29.876513,-90.048842,3437
29.871745,-90.081406,3438
29.881902,-90.02308,3439
29.883242,-90.024322,3440
29.880515,-90.05101,3441
29.874618,-90.093693,3442
29.874568,-90.097088,3443
29.874517,-90.09653,3444
29.875642,-90.093445,3445
29.87481,-90.104199,3446
29.874755,-90.10509,3447
29.876333,-90.097924,3448
29.874516,-90.112508,3449
29.875482,-90.110394,3450
29.889644,-90.031482,3451
29.879562,-90.098115,3452
29.887376,-90.0552,3453
29.888576,-90.055865,3454
29.888997,-90.056302,3455
29.889565,-90.057715,3456
29.893283,-90.058956,3457
29.894174,-90.059601,3459
29.899917,-90.029905,3528
29.934509,-89.921875,3532
29.934692,-89.922313,3533
29.894564,-90.059724,3541
29.904234,-90.030493,3542
29.909606,-90.019723,3545
29.897175,-90.062528,3548
29.903614,-90.05134,3550
29.938025,-89.949339,3551
29.919917,-90.011109,3553
29.920079,-90.011617,3554
29.911855,-90.040069,3555
29.895292,-90.088907,3556
29.92116,-90.01357,3557
29.892756,-90.099502,3558
29.904178,-90.066981,3559
27.465101,-82.69725,3560
27.529105,-82.735319,3561
27.276206,-82.564056,3562
27.266439,-82.55227,3563
27.317644,-82.578042,3564
27.125183,-82.454211,3565
27.070868,-82.423307,3566
27.13731,-82.459179,3567
27.100146,-82.438433,3568
27.072206,-82.42302,3569
27.06422,-82.418507,3570
27.077288,-82.424454,3571
27.141426,-82.459087,3572
27.05557,-82.41105,3573
27.05595,-82.411103,3574
27.107651,-82.438499,3575
26.939955,-82.349274,3576
27.104931,-82.435369,3577
27.106073,-82.434893,3578
27.261861,-82.523383,3580
27.259847,-82.520048,3581
27.258575,-82.519279,3582
26.958877,-82.352478,3583
26.80265,-82.27608,3584
27.047854,-82.39594,3585
27.261173,-82.515833,3586
26.938331,-82.338814,3587
27.050328,-82.395705,3588
27.236396,-82.500484,3589
27.260925,-82.51532,3590
26.661389,-82.212778,3591
27.228949,-82.494791,3592
26.937838,-82.336441,3593
27.462456,-82.641685,3594
27.233363,-82.495099,3595
27.050308,-82.391682,3596
27.050417,-82.390676,3597
27.234312,-82.494366,3598
27.294059,-82.529927,3599
27.270997,-82.514596,3600
27.271952,-82.514585,3601
27.050359,-82.388275,3602
27.299174,-82.530028,3603
27.463045,-82.634539,3604
27.463616,-82.627986,3605
27.33551,-82.540527,3606
27.268845,-82.498736,3607
27.318907,-82.529284,3608
27.336385,-82.538255,3609
27.136943,-82.418722,3610
27.327267,-82.529795,3611
27.328733,-82.530122,3612
27.335844,-82.534637,3613
26.933899,-82.309204,3614
27.460825,-82.61525,3615
27.370556,-82.553179,3616
27.46305,-82.613417,3617
27.463037,-82.612747,3618
27.431053,-82.59088,3619
27.462938,-82.611988,3620
27.335875,-82.528016,3621
27.447599,-82.598776,3622
27.34328,-82.530638,3623
27.344128,-82.530599,3624
27.394936,-82.563045,3625
27.268776,-82.483482,3626
27.495562,-82.629967,3627
27.496413,-82.628946,3628
27.421406,-82.575975,3629
27.351908,-82.530895,3630
27.106316,-82.385858,3631
27.105596,-82.385343,3632
27.106459,-82.385337,3633
27.34438,-82.524537,3634
27.105301,-82.383651,3635
27.1073,-82.383606,3636
27.298363,-82.493913,3637
27.298255,-82.49303,3638
27.462025,-82.598564,3639
27.495499,-82.621394,3640
27.462804,-82.598397,3641
27.433091,-82.575856,3642
27.495764,-82.617223,3643
27.496253,-82.615869,3644
27.496162,-82.615388,3645
27.371737,-82.53154,3646
27.395993,-82.547098,3647
27.323105,-82.497,3648
27.268682,-82.463253,3649
27.298315,-82.481392,3650
27.496052,-82.609541,3651
27.445151,-82.574995,3652
27.461968,-82.585188,3653
27.462274,-82.583119,3654
26.438873,-82.066046,3666
24.55888,-81.8063,3677
24.557956,-81.806252,3678
24.559057,-81.805847,3680
24.559593,-81.805724,3681
24.558987,-81.805621,3682
24.557126,-81.803583,3684
24.560609,-81.802559,3687
24.551022,-81.79891,3691
24.559424,-81.784206,3693
24.560301,-81.780278,3698
24.560415,-81.779612,3701
24.56208,-81.77688,3703
24.564621,-81.771767,3708
24.568496,-81.769707,3709
24.570788,-81.763828,3714
24.571806,-81.756864,3721
24.57149,-81.754575,3723
24.560967,-81.750391,3724
24.573676,-81.739717,3733
26.932249,-82.239739,3734
24.569341,-81.734343,3737
26.932721,-82.225878,3748
26.934017,-82.225879,3749
24.594591,-81.662544,3773
26.141521,-81.799964,3779
25.952953,-81.72745,3780
26.451125,-81.951783,3784
26.494122,-81.974292,3787
26.156971,-81.796404,3791
26.562334,-82.008929,3792
26.562235,-82.007088,3795
26.169849,-81.796619,3798
26.16948,-81.794281,3801
26.169738,-81.794054,3802
26.134319,-81.777512,3803
26.171387,-81.791098,3809
26.131922,-81.772923,3810
26.609066,-82.026123,3811
26.130006,-81.771642,3812
26.197881,-81.800726,3813
26.199415,-81.800615,3814
26.197785,-81.799616,3815
26.129304,-81.769301,3816
26.638153,-82.036286,3819
26.494498,-81.943862,3820
26.115634,-81.754921,3821
26.493494,-81.938858,3822
26.50825,-81.945328,3823
26.162675,-81.7665,3824
26.562566,-81.973866,3825
26.519325,-81.943063,3826
26.255428,-81.801683,3828
26.253672,-81.799072,3829
26.26125,-81.802011,3830
26.264822,-81.801713,3831
26.273252,-81.802207,3832
26.210661,-81.769487,3836
26.219682,-81.773293,3837
